player_name,role,input_tokens,estimated_output_tokens,total_tokens,model
Erin,Impostor,3471,20,3491,google/gemini-pro-1.5
Dave,Crewmate,3673,20,3693,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,3844,20,3864,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,3737,20,3757,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,3174,20,3194,openai/gpt-4o-mini
Dave,Crewmate,3129,20,3149,openai/gpt-4o-mini
Alice,Crewmate,2936,20,2956,openai/gpt-4o-mini
Alice,Impostor,2880,20,2900,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2247,20,2267,google/gemini-pro-1.5
Bob,Crewmate,2253,20,2273,google/gemini-pro-1.5
Alice,Impostor,4495,20,4515,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,4435,20,4455,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,4461,20,4481,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,3601,20,3621,anthropic/claude-3-5-haiku
Dave,Crewmate,2862,20,2882,google/gemini-flash-1.5
Alice,Crewmate,3181,20,3201,google/gemini-flash-1.5
Charlie,Crewmate,2923,20,2943,google/gemini-flash-1.5
Erin,Impostor,5060,20,5080,openai/gpt-4o
Charlie,Crewmate,7132,20,7152,anthropic/claude-3-5-haiku
Dave,Crewmate,7818,20,7838,anthropic/claude-3-5-haiku
Erin,Impostor,4296,20,4316,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3698,20,3718,google/gemini-flash-1.5
Bob,Crewmate,3384,20,3404,google/gemini-flash-1.5
Charlie,Crewmate,3747,20,3767,google/gemini-flash-1.5
Alice,Impostor,2550,20,2570,google/gemini-pro-1.5
Erin,Crewmate,2990,20,3010,anthropic/claude-3-5-haiku
Dave,Crewmate,2898,20,2918,anthropic/claude-3-5-haiku
Charlie,Impostor,3812,20,3832,openai/gpt-4o-mini
Alice,Crewmate,3740,20,3760,anthropic/claude-3.5-sonnet
Dave,Crewmate,3850,20,3870,anthropic/claude-3.5-sonnet
Bob,Crewmate,3930,20,3950,anthropic/claude-3.5-sonnet
Charlie,Impostor,5187,20,5207,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,4691,20,4711,openai/gpt-4o
Alice,Crewmate,4268,20,4288,openai/gpt-4o
Bob,Impostor,3292,20,3312,openai/gpt-4o-mini
Charlie,Crewmate,2962,20,2982,openai/gpt-4o-mini
Alice,Crewmate,3197,20,3217,openai/gpt-4o-mini
Dave,Crewmate,3297,20,3317,openai/gpt-4o-mini
Charlie,Impostor,4631,20,4651,openai/gpt-4o-mini
Erin,Crewmate,5112,20,5132,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,5390,20,5410,meta-llama/llama-3.1-405b-instruct
Charlie,Impostor,4931,20,4951,anthropic/claude-3.5-sonnet
Bob,Crewmate,5189,20,5209,anthropic/claude-3.5-sonnet
Alice,Crewmate,4894,20,4914,anthropic/claude-3.5-sonnet
Erin,Crewmate,5150,20,5170,anthropic/claude-3.5-sonnet
Charlie,Impostor,6669,20,6689,anthropic/claude-3.5-sonnet
Dave,Crewmate,5694,20,5714,google/gemini-flash-1.5
Erin,Crewmate,5363,20,5383,google/gemini-flash-1.5
Bob,Crewmate,5678,20,5698,google/gemini-flash-1.5
Alice,Impostor,3354,20,3374,google/gemini-flash-1.5
Bob,Crewmate,3329,20,3349,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3367,20,3387,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3412,20,3432,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,2742,20,2762,google/gemini-flash-1.5
Alice,Crewmate,2433,20,2453,google/gemini-pro-1.5
Erin,Crewmate,2463,20,2483,google/gemini-pro-1.5
Bob,Crewmate,2449,20,2469,google/gemini-pro-1.5
Erin,Impostor,3343,20,3363,openai/gpt-4o
Dave,Crewmate,3212,20,3232,openai/gpt-4o-mini
Charlie,Crewmate,3161,20,3181,openai/gpt-4o-mini
Bob,Crewmate,3379,20,3399,openai/gpt-4o-mini
Alice,Impostor,4371,20,4391,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3980,20,4000,openai/gpt-4o-mini
Charlie,Crewmate,3884,20,3904,openai/gpt-4o-mini
Bob,Crewmate,4089,20,4109,openai/gpt-4o-mini
Dave,Impostor,2811,20,2831,openai/gpt-4o-mini
Charlie,Crewmate,2683,20,2703,google/gemini-flash-1.5
Alice,Crewmate,2673,20,2693,google/gemini-flash-1.5
Bob,Crewmate,2712,20,2732,google/gemini-flash-1.5
Dave,Impostor,3277,20,3297,anthropic/claude-3-5-haiku
Charlie,Crewmate,2768,20,2788,google/gemini-pro-1.5
Alice,Crewmate,2709,20,2729,google/gemini-pro-1.5
Erin,Crewmate,2757,20,2777,google/gemini-pro-1.5
Charlie,Impostor,4248,20,4268,anthropic/claude-3.5-sonnet
Erin,Crewmate,3855,20,3875,openai/gpt-4o
Bob,Crewmate,3963,20,3983,openai/gpt-4o
Dave,Crewmate,3846,20,3866,openai/gpt-4o
Alice,Impostor,4838,20,4858,google/gemini-pro-1.5
Erin,Crewmate,5056,20,5076,openai/gpt-4o
Dave,Crewmate,5088,20,5108,openai/gpt-4o
Alice,Impostor,6194,20,6214,openai/gpt-4o
Erin,Crewmate,4293,20,4313,google/gemini-flash-1.5
Dave,Crewmate,5149,20,5169,google/gemini-flash-1.5
Alice,Impostor,3653,20,3673,anthropic/claude-3.5-sonnet
Dave,Crewmate,3418,20,3438,openai/gpt-4o-mini
Erin,Crewmate,3516,20,3536,openai/gpt-4o-mini
Bob,Crewmate,3468,20,3488,openai/gpt-4o-mini
Erin,Impostor,3177,20,3197,anthropic/claude-3.5-sonnet
Dave,Crewmate,2750,20,2770,google/gemini-pro-1.5
Charlie,Crewmate,2814,20,2834,google/gemini-pro-1.5
Bob,Crewmate,2832,20,2852,google/gemini-pro-1.5
Erin,Impostor,3318,20,3338,anthropic/claude-3-5-haiku
Bob,Crewmate,2851,20,2871,anthropic/claude-3-5-haiku
Charlie,Crewmate,2993,20,3013,anthropic/claude-3-5-haiku
Charlie,Impostor,5637,20,5657,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,5304,20,5324,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,5381,20,5401,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,5500,20,5520,meta-llama/llama-3.1-8b-instruct
Bob,Impostor,2427,20,2447,google/gemini-pro-1.5
Dave,Crewmate,2471,20,2491,google/gemini-flash-1.5
Charlie,Crewmate,2415,20,2435,google/gemini-flash-1.5
Alice,Crewmate,2561,20,2581,google/gemini-flash-1.5
Alice,Impostor,3304,20,3324,openai/gpt-4o-mini
Charlie,Crewmate,3405,20,3425,anthropic/claude-3-5-haiku
Erin,Crewmate,3378,20,3398,anthropic/claude-3-5-haiku
Charlie,Impostor,3360,20,3380,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3145,20,3165,openai/gpt-4o-mini
Alice,Crewmate,3233,20,3253,openai/gpt-4o-mini
Dave,Crewmate,3213,20,3233,openai/gpt-4o-mini
Bob,Impostor,3024,20,3044,google/gemini-flash-1.5
Alice,Crewmate,3047,20,3067,anthropic/claude-3.5-sonnet
Erin,Crewmate,3028,20,3048,anthropic/claude-3.5-sonnet
Dave,Crewmate,2997,20,3017,anthropic/claude-3.5-sonnet
Bob,Impostor,3408,20,3428,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3042,20,3062,google/gemini-pro-1.5
Charlie,Crewmate,3030,20,3050,google/gemini-pro-1.5
Alice,Crewmate,2995,20,3015,google/gemini-pro-1.5
Alice,Impostor,2849,20,2869,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,2847,20,2867,anthropic/claude-3.5-sonnet
Dave,Crewmate,2809,20,2829,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2813,20,2833,anthropic/claude-3.5-sonnet
Bob,Impostor,3495,20,3515,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3513,20,3533,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3583,20,3603,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3504,20,3524,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,2990,20,3010,openai/gpt-4o-mini
Bob,Crewmate,2991,20,3011,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2978,20,2998,anthropic/claude-3.5-sonnet
Dave,Crewmate,2984,20,3004,anthropic/claude-3.5-sonnet
Bob,Impostor,2982,20,3002,google/gemini-flash-1.5
Erin,Crewmate,2907,20,2927,openai/gpt-4o-mini
Dave,Crewmate,2916,20,2936,openai/gpt-4o-mini
Charlie,Crewmate,2938,20,2958,openai/gpt-4o-mini
Alice,Impostor,2584,20,2604,openai/gpt-4o
Charlie,Crewmate,2440,20,2460,google/gemini-pro-1.5
Erin,Crewmate,2454,20,2474,google/gemini-pro-1.5
Dave,Crewmate,2398,20,2418,google/gemini-pro-1.5
Alice,Impostor,6745,20,6765,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3467,20,3487,google/gemini-pro-1.5
Bob,Crewmate,3666,20,3686,google/gemini-pro-1.5
Dave,Impostor,2449,20,2469,google/gemini-pro-1.5
Bob,Crewmate,2345,20,2365,google/gemini-pro-1.5
Charlie,Crewmate,2366,20,2386,google/gemini-pro-1.5
Erin,Crewmate,2377,20,2397,google/gemini-pro-1.5
Alice,Impostor,2866,20,2886,openai/gpt-4o-mini
Erin,Crewmate,2308,20,2328,google/gemini-pro-1.5
Dave,Crewmate,2389,20,2409,google/gemini-pro-1.5
Dave,Impostor,4461,20,4481,openai/gpt-4o-mini
Bob,Crewmate,4748,20,4768,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,5057,20,5077,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,4878,20,4898,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,4060,20,4080,anthropic/claude-3.5-sonnet
Bob,Crewmate,4371,20,4391,anthropic/claude-3-5-haiku
Alice,Crewmate,3795,20,3815,anthropic/claude-3-5-haiku
Erin,Crewmate,4047,20,4067,anthropic/claude-3-5-haiku
Alice,Impostor,2733,20,2753,anthropic/claude-3-5-haiku
Bob,Crewmate,2683,20,2703,anthropic/claude-3.5-sonnet
Dave,Crewmate,2676,20,2696,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2722,20,2742,anthropic/claude-3.5-sonnet
Charlie,Impostor,8692,20,8712,openai/gpt-4o
Alice,Crewmate,4977,20,4997,google/gemini-pro-1.5
Erin,Crewmate,5182,20,5202,google/gemini-pro-1.5
Bob,Crewmate,5568,20,5588,google/gemini-pro-1.5
Bob,Impostor,6990,20,7010,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,5326,20,5346,openai/gpt-4o
Charlie,Crewmate,4631,20,4651,openai/gpt-4o
Alice,Crewmate,5167,20,5187,openai/gpt-4o
Dave,Impostor,3536,20,3556,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3284,20,3304,anthropic/claude-3-5-haiku
Bob,Crewmate,3329,20,3349,anthropic/claude-3-5-haiku
Charlie,Impostor,2595,20,2615,google/gemini-flash-1.5
Alice,Crewmate,2273,20,2293,google/gemini-pro-1.5
Bob,Crewmate,2248,20,2268,google/gemini-pro-1.5
Alice,Impostor,2926,20,2946,google/gemini-flash-1.5
Bob,Crewmate,2661,20,2681,google/gemini-flash-1.5
Charlie,Crewmate,2564,20,2584,google/gemini-flash-1.5
Charlie,Impostor,8837,20,8857,google/gemini-flash-1.5
Bob,Crewmate,6608,20,6628,openai/gpt-4o
Erin,Crewmate,6937,20,6957,openai/gpt-4o
Bob,Impostor,4399,20,4419,openai/gpt-4o
Erin,Crewmate,4844,20,4864,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,4998,20,5018,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,4776,20,4796,anthropic/claude-3.5-sonnet
Alice,Crewmate,4987,20,5007,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,5025,20,5045,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,4861,20,4881,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2834,20,2854,google/gemini-pro-1.5
Alice,Crewmate,3148,20,3168,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3112,20,3132,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3114,20,3134,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,3645,20,3665,anthropic/claude-3-5-haiku
Alice,Crewmate,3702,20,3722,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3665,20,3685,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3601,20,3621,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,2575,20,2595,openai/gpt-4o-mini
Dave,Crewmate,2547,20,2567,openai/gpt-4o
Charlie,Crewmate,2465,20,2485,openai/gpt-4o
Bob,Crewmate,2545,20,2565,openai/gpt-4o
Charlie,Impostor,5561,20,5581,anthropic/claude-3.5-sonnet
Alice,Crewmate,3634,20,3654,google/gemini-pro-1.5
Bob,Crewmate,4177,20,4197,google/gemini-pro-1.5
Dave,Crewmate,3682,20,3702,google/gemini-pro-1.5
Bob,Impostor,3567,20,3587,google/gemini-pro-1.5
Alice,Crewmate,3999,20,4019,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3898,20,3918,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3952,20,3972,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,4000,20,4020,openai/gpt-4o-mini
Dave,Crewmate,4126,20,4146,openai/gpt-4o-mini
Bob,Crewmate,4079,20,4099,openai/gpt-4o-mini
Alice,Crewmate,4237,20,4257,openai/gpt-4o-mini
Dave,Impostor,6361,20,6381,openai/gpt-4o
Bob,Crewmate,5985,20,6005,anthropic/claude-3.5-sonnet
Erin,Crewmate,5995,20,6015,anthropic/claude-3.5-sonnet
Charlie,Crewmate,5834,20,5854,anthropic/claude-3.5-sonnet
Erin,Impostor,2645,20,2665,google/gemini-pro-1.5
Dave,Crewmate,2902,20,2922,anthropic/claude-3.5-sonnet
Bob,Crewmate,2929,20,2949,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2934,20,2954,anthropic/claude-3.5-sonnet
Bob,Impostor,3817,20,3837,openai/gpt-4o-mini
Alice,Crewmate,3889,20,3909,anthropic/claude-3-5-haiku
Dave,Crewmate,3888,20,3908,anthropic/claude-3-5-haiku
Charlie,Crewmate,3950,20,3970,anthropic/claude-3-5-haiku
Dave,Impostor,2413,20,2433,google/gemini-pro-1.5
Erin,Crewmate,2362,20,2382,google/gemini-pro-1.5
Bob,Crewmate,2410,20,2430,google/gemini-pro-1.5
Charlie,Crewmate,2417,20,2437,google/gemini-pro-1.5
Charlie,Impostor,2633,20,2653,google/gemini-pro-1.5
Dave,Crewmate,2702,20,2722,openai/gpt-4o-mini
Bob,Crewmate,2694,20,2714,openai/gpt-4o-mini
Alice,Crewmate,2696,20,2716,openai/gpt-4o-mini
Dave,Impostor,3440,20,3460,openai/gpt-4o-mini
Erin,Crewmate,3444,20,3464,anthropic/claude-3.5-sonnet
Bob,Crewmate,3293,20,3313,anthropic/claude-3.5-sonnet
Charlie,Crewmate,3347,20,3367,anthropic/claude-3.5-sonnet
Bob,Impostor,3565,20,3585,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3584,20,3604,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3535,20,3555,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3672,20,3692,meta-llama/llama-3.1-405b-instruct
Charlie,Impostor,2458,20,2478,openai/gpt-4o-mini
Dave,Crewmate,2069,20,2089,google/gemini-pro-1.5
Alice,Crewmate,2060,20,2080,google/gemini-pro-1.5
Alice,Impostor,4294,20,4314,google/gemini-flash-1.5
Charlie,Crewmate,4211,20,4231,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4596,20,4616,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,4511,20,4531,meta-llama/llama-3.1-8b-instruct
Alice,Impostor,17936,20,17956,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,17786,20,17806,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,17513,20,17533,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2953,20,2973,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,2557,20,2577,google/gemini-flash-1.5
Bob,Crewmate,2691,20,2711,google/gemini-flash-1.5
Alice,Impostor,3043,20,3063,google/gemini-flash-1.5
Charlie,Crewmate,2775,20,2795,openai/gpt-4o-mini
Bob,Crewmate,2986,20,3006,openai/gpt-4o-mini
Erin,Impostor,6558,20,6578,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,6317,20,6337,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,6906,20,6926,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,5741,20,5761,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,3563,20,3583,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3130,20,3150,anthropic/claude-3-5-haiku
Alice,Crewmate,3151,20,3171,anthropic/claude-3-5-haiku
Bob,Impostor,4616,20,4636,anthropic/claude-3.5-sonnet
Alice,Crewmate,4560,20,4580,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,5108,20,5128,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,4948,20,4968,meta-llama/llama-3.1-405b-instruct
Alice,Impostor,3021,20,3041,google/gemini-flash-1.5
Charlie,Crewmate,3112,20,3132,anthropic/claude-3-5-haiku
Erin,Crewmate,3135,20,3155,anthropic/claude-3-5-haiku
Bob,Impostor,3450,20,3470,anthropic/claude-3.5-sonnet
Dave,Crewmate,3228,20,3248,openai/gpt-4o-mini
Charlie,Crewmate,3316,20,3336,openai/gpt-4o-mini
Alice,Crewmate,3480,20,3500,openai/gpt-4o-mini
Bob,Impostor,3658,20,3678,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3394,20,3414,anthropic/claude-3-5-haiku
Alice,Crewmate,3469,20,3489,anthropic/claude-3-5-haiku
Charlie,Crewmate,3401,20,3421,anthropic/claude-3-5-haiku
Dave,Impostor,4549,20,4569,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,3088,20,3108,google/gemini-pro-1.5
Alice,Crewmate,3015,20,3035,google/gemini-pro-1.5
Charlie,Crewmate,3105,20,3125,google/gemini-pro-1.5
Erin,Impostor,4916,20,4936,anthropic/claude-3.5-sonnet
Dave,Crewmate,5025,20,5045,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,5195,20,5215,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,5255,20,5275,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,2888,20,2908,google/gemini-flash-1.5
Alice,Crewmate,2694,20,2714,openai/gpt-4o-mini
Dave,Crewmate,2686,20,2706,openai/gpt-4o-mini
Charlie,Impostor,6966,20,6986,openai/gpt-4o
Erin,Crewmate,4026,20,4046,google/gemini-pro-1.5
Bob,Crewmate,4004,20,4024,google/gemini-pro-1.5
Dave,Crewmate,4091,20,4111,google/gemini-pro-1.5
Erin,Impostor,2970,20,2990,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,2699,20,2719,google/gemini-flash-1.5
Alice,Crewmate,2574,20,2594,google/gemini-flash-1.5
Bob,Impostor,4125,20,4145,openai/gpt-4o
Charlie,Crewmate,4642,20,4662,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,4344,20,4364,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4074,20,4094,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,7039,20,7059,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,6660,20,6680,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,7017,20,7037,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,7653,20,7673,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,3423,20,3443,openai/gpt-4o-mini
Erin,Crewmate,3380,20,3400,anthropic/claude-3.5-sonnet
Dave,Crewmate,3400,20,3420,anthropic/claude-3.5-sonnet
Alice,Crewmate,3338,20,3358,anthropic/claude-3.5-sonnet
Alice,Impostor,3427,20,3447,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3358,20,3378,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3401,20,3421,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3394,20,3414,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,2841,20,2861,openai/gpt-4o-mini
Bob,Crewmate,2570,20,2590,google/gemini-pro-1.5
Alice,Crewmate,2505,20,2525,google/gemini-pro-1.5
Erin,Crewmate,2597,20,2617,google/gemini-pro-1.5
Charlie,Impostor,2762,20,2782,google/gemini-pro-1.5
Bob,Crewmate,2829,20,2849,openai/gpt-4o-mini
Erin,Crewmate,2798,20,2818,openai/gpt-4o-mini
Dave,Crewmate,2848,20,2868,openai/gpt-4o-mini
Dave,Impostor,3095,20,3115,anthropic/claude-3-5-haiku
Alice,Crewmate,2814,20,2834,openai/gpt-4o
Erin,Crewmate,2955,20,2975,openai/gpt-4o
Charlie,Crewmate,2967,20,2987,openai/gpt-4o
Charlie,Impostor,3150,20,3170,openai/gpt-4o-mini
Alice,Crewmate,3090,20,3110,anthropic/claude-3.5-sonnet
Bob,Crewmate,3185,20,3205,anthropic/claude-3.5-sonnet
Dave,Crewmate,2956,20,2976,anthropic/claude-3.5-sonnet
Erin,Impostor,3110,20,3130,openai/gpt-4o-mini
Dave,Crewmate,3081,20,3101,anthropic/claude-3-5-haiku
Alice,Crewmate,3161,20,3181,anthropic/claude-3-5-haiku
Alice,Impostor,2277,20,2297,google/gemini-pro-1.5
Dave,Crewmate,2202,20,2222,google/gemini-pro-1.5
Erin,Crewmate,2198,20,2218,google/gemini-pro-1.5
Charlie,Crewmate,2259,20,2279,google/gemini-pro-1.5
Charlie,Impostor,3722,20,3742,google/gemini-pro-1.5
Erin,Crewmate,3775,20,3795,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,4058,20,4078,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,4013,20,4033,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,5505,20,5525,openai/gpt-4o
Erin,Crewmate,5810,20,5830,anthropic/claude-3.5-sonnet
Dave,Crewmate,5606,20,5626,anthropic/claude-3.5-sonnet
Alice,Crewmate,5147,20,5167,anthropic/claude-3.5-sonnet
Dave,Impostor,2653,20,2673,google/gemini-pro-1.5
Charlie,Crewmate,2744,20,2764,anthropic/claude-3.5-sonnet
Alice,Crewmate,2729,20,2749,anthropic/claude-3.5-sonnet
Erin,Crewmate,2739,20,2759,anthropic/claude-3.5-sonnet
Dave,Impostor,5644,20,5664,anthropic/claude-3-5-haiku
Alice,Crewmate,5656,20,5676,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,5579,20,5599,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,5395,20,5415,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,11245,20,11265,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,6957,20,6977,google/gemini-flash-1.5
Alice,Crewmate,6538,20,6558,google/gemini-flash-1.5
Bob,Impostor,4440,20,4460,openai/gpt-4o
Erin,Crewmate,4699,20,4719,openai/gpt-4o
Charlie,Crewmate,4300,20,4320,openai/gpt-4o
Dave,Impostor,3201,20,3221,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,2937,20,2957,openai/gpt-4o-mini
Alice,Crewmate,2870,20,2890,openai/gpt-4o-mini
Alice,Impostor,4640,20,4660,anthropic/claude-3.5-sonnet
Erin,Crewmate,5028,20,5048,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,4560,20,4580,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,4786,20,4806,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,2958,20,2978,google/gemini-pro-1.5
Alice,Crewmate,3046,20,3066,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3036,20,3056,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3091,20,3111,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,5202,20,5222,google/gemini-flash-1.5
Erin,Crewmate,5130,20,5150,google/gemini-flash-1.5
Charlie,Crewmate,4971,20,4991,google/gemini-flash-1.5
Erin,Impostor,2946,20,2966,google/gemini-flash-1.5
Dave,Crewmate,2480,20,2500,google/gemini-pro-1.5
Alice,Crewmate,2441,20,2461,google/gemini-pro-1.5
Charlie,Crewmate,2496,20,2516,google/gemini-pro-1.5
Dave,Impostor,2917,20,2937,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,2994,20,3014,openai/gpt-4o
Erin,Crewmate,2770,20,2790,openai/gpt-4o
Alice,Crewmate,2794,20,2814,openai/gpt-4o
Dave,Impostor,3756,20,3776,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3730,20,3750,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,4056,20,4076,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,8231,20,8251,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,7030,20,7050,openai/gpt-4o
Dave,Crewmate,5835,20,5855,openai/gpt-4o
Charlie,Crewmate,7501,20,7521,openai/gpt-4o
Charlie,Impostor,4067,20,4087,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,4152,20,4172,anthropic/claude-3-5-haiku
Bob,Crewmate,4253,20,4273,anthropic/claude-3-5-haiku
Dave,Crewmate,4377,20,4397,anthropic/claude-3-5-haiku
Charlie,Impostor,4132,20,4152,openai/gpt-4o-mini
Erin,Crewmate,4198,20,4218,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,4230,20,4250,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,3037,20,3057,anthropic/claude-3.5-sonnet
Erin,Crewmate,3005,20,3025,anthropic/claude-3-5-haiku
Alice,Crewmate,3048,20,3068,anthropic/claude-3-5-haiku
Bob,Crewmate,3130,20,3150,anthropic/claude-3-5-haiku
Charlie,Impostor,3861,20,3881,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3609,20,3629,anthropic/claude-3-5-haiku
Alice,Crewmate,3612,20,3632,anthropic/claude-3-5-haiku
Bob,Crewmate,3565,20,3585,anthropic/claude-3-5-haiku
Erin,Impostor,2483,20,2503,google/gemini-pro-1.5
Bob,Crewmate,2504,20,2524,google/gemini-flash-1.5
Dave,Crewmate,2548,20,2568,google/gemini-flash-1.5
Charlie,Crewmate,2517,20,2537,google/gemini-flash-1.5
Alice,Impostor,2906,20,2926,google/gemini-flash-1.5
Erin,Crewmate,2774,20,2794,openai/gpt-4o-mini
Dave,Crewmate,2668,20,2688,openai/gpt-4o-mini
Charlie,Crewmate,2794,20,2814,openai/gpt-4o-mini
Charlie,Impostor,2965,20,2985,openai/gpt-4o
Dave,Crewmate,2674,20,2694,google/gemini-pro-1.5
Alice,Crewmate,2412,20,2432,google/gemini-pro-1.5
Bob,Crewmate,2530,20,2550,google/gemini-pro-1.5
Erin,Impostor,3324,20,3344,openai/gpt-4o-mini
Alice,Crewmate,3296,20,3316,anthropic/claude-3.5-sonnet
Dave,Crewmate,3297,20,3317,anthropic/claude-3.5-sonnet
Bob,Crewmate,3313,20,3333,anthropic/claude-3.5-sonnet
Bob,Impostor,2653,20,2673,google/gemini-pro-1.5
Erin,Crewmate,2890,20,2910,anthropic/claude-3-5-haiku
Dave,Crewmate,2808,20,2828,anthropic/claude-3-5-haiku
Charlie,Crewmate,2794,20,2814,anthropic/claude-3-5-haiku
Bob,Impostor,5669,20,5689,meta-llama/llama-3.1-8b-instruct
